index,id,name,name.1,rating,rating_count,type_id,price,acidity,intensity,sweetness,tannin,style_name,style_grapes
6114,151913002,Viranel Tradition Rosé 2016,Tradition Rosé,3.4,31,4,18.78,3.898148,3.4317284,1.2583951,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6131,2351533,Domaine Moulinier Saint-Chinian Le Rosé 2012,Saint-Chinian Le Rosé,3.6,28,4,10.64,3.7018085,2.5837232999999995,1.2432978,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6525,23650817,W. Donaldson Blanc de Blancs 2015,Blanc de Blancs,4.0,72,3,25.26,3.3335454,3.7735906,0.0,0.0,Californian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
6765,154947319,De Wet Cellar Chardonnay 2017,Chardonnay,3.1,27,2,12.28,3.4291947,3.707718100000001,1.8201343,0.0,South African Chardonnay,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}]"
6767,153134209,Eagle's Cliff Sauvignon Blanc 2017,Sauvignon Blanc,3.5,25,2,7.65,3.5282981,2.4524012,1.301611,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
6773,150362417,Domaine Lafage Miraflors Rosé 2017,Miraflors Rosé,4.0,1653,4,18.66,3.6112235,2.8670084,1.309256,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6786,160138315,Château Saint-Roch Le Rosé 2019,Le Rosé,4.1,472,4,14.28,3.4171753,2.8566206000000003,1.2661034,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6788,149125182,Château Saint-Roch Pink Syrah - Grenache Côtes du Roussillon 2015,Pink Syrah - Grenache Côtes du Roussillon,3.7,457,4,25.0,3.4926906000000004,3.213655,1.7355667,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6842,18444174,Domaine Lafage La Grande Cuvée Rosé 2014,La Grande Cuvée Rosé,4.1,163,4,31.53,3.453879,2.966596,1.3396072,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6851,163330671,Vignobles Jonqueres d'Oriola Gris-Gris 2019,Gris-Gris,4.0,152,4,12.31,3.5565066,2.966987,1.4585153,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6936,7926950,Mas Amiel Le Plaisir Rosé 2014,Le Plaisir Rosé,3.4,85,4,13.46,3.619799,2.939397,1.3799496999999998,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6958,143671824,Rosé des Anges Rosé 2015,Rosé,3.5,77,4,6.06,3.5,3.0,1.0,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6988,18016090,Les Caves Saint-Ronain Cuvée Les Baradaux Côtes du Roussillon Rosé 2014,Cuvée Les Baradaux Côtes du Roussillon Rosé,3.0,68,4,3.27,3.3039682,3.0,1.2231746,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
6992,2233234,Caves Sainte-Geneviève Cépage d'Or Rosé 2012,Cépage d'Or Rosé,3.2,67,4,4.57,3.3965516000000004,3.0,1.4748276000000002,0.0,Languedoc-Roussillon Rosé,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
7272,150320478,David Nieuwoudt Ghost Corner Sauvignon Blanc 2017,Ghost Corner Sauvignon Blanc,4.2,429,2,19.33,3.9444792,2.7638109,1.396946,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7274,159808362,Strandveld Vineyards First Sighting Sauvignon Blanc 2019,First Sighting Sauvignon Blanc,3.9,195,2,14.2,3.9333305,2.7453198,1.3277346,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7276,156444538,Strandveld Vineyards Sauvignon Blanc 2018,Sauvignon Blanc,4.1,167,2,11.56,3.9224427,2.8831365,1.3276486,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7279,155285057,Black Oystercatcher Sauvignon Blanc 2017,Sauvignon Blanc,3.9,139,2,20.55,3.810883,2.6454988,1.3944087,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7280,157007037,Lomond Sauvignon Blanc 2018,Sauvignon Blanc,4.0,139,2,16.92,3.7485843,2.6744957,1.3375207,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7283,4811656,Gabriëlskloof Five Arches 2012,Five Arches,4.2,104,1,19.94,3.8815236,3.9228508,1.7718933999999995,3.4774102999999994,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
7286,155288344,Lands End Sauvignon Blanc 2017,Sauvignon Blanc,3.7,88,2,15.29,3.736646,2.7764816000000003,1.301893,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7287,155088143,David Nieuwoudt Ghost Corner Wild Ferment Sauvignon Blanc 2017,Ghost Corner Wild Ferment Sauvignon Blanc,4.4,70,2,36.42,3.8763957,2.824567,1.4882568,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7288,153365063,Lomond Merlot 2017,Merlot,3.7,68,1,11.8,2.958511,3.7870219,1.9451106,2.8089738,South African Merlot,"[{'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}]"
7294,7579126,Black Oystercatcher Cabernet Sauvignon - Merlot 2013,Cabernet Sauvignon - Merlot,3.4,47,1,10.34,3.514079,4.025296,1.6290132,3.6822693,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
7295,156361640,Lomond Pincushion Vineyard Sauvignon Blanc 2016,Pincushion Vineyard Sauvignon Blanc,3.9,46,2,14.09,3.7283497,2.7254224,1.6581924,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7300,4372592,Lomond Sugarbush Vineyard Sauvignon Blanc 2013,Sugarbush Vineyard Sauvignon Blanc,3.7,38,2,30.34,3.6870203,2.4839394,1.5887878,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7302,161246432,Trizanne Signature Wines Sauvignon Blanc 2019,Sauvignon Blanc,3.6,34,2,9.49,4.0869527,2.6908581000000003,1.0639914,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
7306,158228913,Quoin Rock Chardonnay 2017,Chardonnay,4.1,27,2,31.92,3.4342792,3.7090392,1.8945633,0.0,South African Chardonnay,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}]"
7960,160280373,Field Recordings Pét Nat 2019,Pét Nat,4.0,140,3,27.73,3.4123867,3.8656533,0.0,0.0,Californian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
8040,153357074,Broc Cellars Chenin Blanc Pétillant Naturel 2017,Chenin Blanc Pétillant Naturel,3.8,106,3,45.16,3.644527,3.7116628,0.0,0.0,Californian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
8870,153026232,Kilikanoon Killerman's Run Grenache - Shiraz - Mataro 2017,Killerman's Run Grenache - Shiraz - Mataro,3.9,291,1,23.58,3.0181925,4.8385553,1.6841589,3.0598953,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
8994,16420285,Kilikanoon Grenache - Shiraz - Mataro Baudinet Blend 2012,Grenache - Shiraz - Mataro Baudinet Blend,3.9,93,1,39.32,3.055837,4.873519,1.2306008,3.3444636,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
9029,154678709,Adelina Shiraz - Mataro 2017,Shiraz - Mataro,3.8,82,1,43.81,3.135599,4.875599,1.4198776000000002,3.1046946,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
9108,4170443,Pikes The Assemblage 2012,The Assemblage,3.6,61,1,43.46,2.9500349,4.447867400000002,1.3982518,3.2971852,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
9205,154937712,Claymore Wines You'll Never Walk Alone GSM 2017,You'll Never Walk Alone GSM,3.8,48,1,45.0,3.0133388,4.3777742,1.8976561,3.045548,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
9290,155892859,Fireblock Old Vine Grenache - Shiraz 2016,Old Vine Grenache - Shiraz,3.7,41,1,22.4,2.9868355,4.85519,1.3751899,3.3168354,Australian Rhône Blend Red,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 22, 'name': 'Mourvedre', 'seo_name': 'mourvedre', 'has_detailed_info': True, 'wines_count': 89450}]"
9298,1372759,André Beaufort Ambonnay Rouge Grand Cru 2006,Ambonnay Rouge Grand Cru,3.8,59,3,81.72,4.526292,4.314165,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
9303,156679560,Bruno Michel Les Oubliées Pauline Champagne 1997,Les Oubliées Pauline Champagne,4.1,50,3,150.68,4.439924,4.5031300000000005,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
9309,6305394,Moët & Chandon Coteaux Champenois Saran Blanc De Blancs 2012,Coteaux Champenois Saran Blanc De Blancs,4.3,37,3,52.55,4.6984615,4.2038465,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
9316,156188718,Jean Vesselle Coteaux Champenois Grand Cru 'Bouzy Rouge' 2008,Coteaux Champenois Grand Cru 'Bouzy Rouge',3.8,28,3,146.33,4.3265023000000005,3.609606,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
9317,18561750,Maurice Vesselle Coteaux Champenois Bouzy Rouge 2004,Coteaux Champenois Bouzy Rouge,3.5,27,3,100.9,4.3270273,3.2729728,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
9326,14202151,Eradus Awatere Valley Single Vineyard Pinot Noir 2014,Awatere Valley Single Vineyard Pinot Noir,4.0,88,1,29.0,3.814328,2.0688539,1.6744465,2.1680436000000003,New Zealand Pinot Noir,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9328,154258327,Eradus Awatere Valley Pinot Noir 2017,Awatere Valley Pinot Noir,3.9,86,1,48.0,3.7919009,2.0020661,1.205124,1.9683471,New Zealand Pinot Noir,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9329,63230401,Brancott Estate Terroir Series Pinot Noir 2015,Terroir Series Pinot Noir,3.3,77,1,14.74,4.0234156,2.1507425,1.0567327,2.2026732000000004,New Zealand Pinot Noir,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9338,30595657,Triplebank Pinot Noir 2015,Pinot Noir,3.6,37,1,47.28,3.668273,2.0381126,1.1938957,2.0606828,New Zealand Pinot Noir,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9340,18336317,Tupari Pinot Noir 2014,Pinot Noir,4.0,26,1,0.0,3.834242,2.2317574,1.4284848999999995,2.072788,New Zealand Pinot Noir,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9433,146042578,Mitre's Edge Sholto 2015,Sholto,4.3,85,1,14.52,3.660979,3.7799206,1.4834656000000002,3.2677512,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
9436,157737588,Mitre's Edge Cabernet Franc 2015,Cabernet Franc,4.1,31,1,21.32,3.4176002,3.2917333,1.1290667,3.4822664,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
9438,158892200,Mitre's Edge Viognier 2018,Viognier,3.7,27,2,0.0,2.0297384,3.2366667,2.2304575,0.0,South African Viognier,"[{'id': 20, 'name': 'Viognier', 'seo_name': 'viognier', 'has_detailed_info': True, 'wines_count': 78983}]"
9507,95360496,Domaine Carneros Brut 2016,Brut,4.1,341,3,39.84,3.3739123,3.8420665,0.0,0.0,Californian Sparkling,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9550,157930850,Domaine de Berguerolles Le Clos Rouge 2017,Le Clos Rouge,4.0,47,1,19.66,3.918667,2.8102667,2.113067,2.0784,Burgundy Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
9583,162682677,Savanha Pinotage - Shiraz 2019,Pinotage - Shiraz,3.5,127,1,7.58,3.1794736,4.8312693,2.0626006,3.997585,South African Pinotage Blend,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
9584,157875512,Daschbosch Cape Blend 2016,Cape Blend,3.8,124,1,23.0,2.9318843,4.7352176,1.7444927,3.4876814,South African Pinotage Blend,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
9597,3381472,Daschbosch Procavia 2011,Procavia,3.7,55,1,16.82,3.8555965,4.077078299999998,1.8147324,3.4469962,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
9606,142158838,Badsberg Belladonna 2016,Belladonna,3.8,35,1,8.17,3.2957516000000004,3.8994443,2.0465686,3.1009314,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
9612,159058756,Deetlefs Sauvignon Blanc 2018,Sauvignon Blanc,3.5,29,2,0.0,3.9331422,2.5879781000000004,1.4169671999999998,0.0,South African Sauvignon Blanc,"[{'id': 17, 'name': 'Sauvignon Blanc', 'seo_name': 'sauvignon-blanc', 'has_detailed_info': True, 'wines_count': 259404}]"
9613,19975010,Botha Kelder Merlot 2014,Merlot,4.5,28,1,7.62,2.6443663,3.933098600000001,2.2238028,2.8507042,South African Merlot,"[{'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}]"
9616,155590603,Deetlefs Merlot 2016,Merlot,3.8,28,1,11.97,2.8857641,4.0049343,2.3829257,2.6700447,South African Merlot,"[{'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}]"
9617,6834177,Du Preez Private Cellar Merlot 2014,Private Cellar Merlot,3.1,25,1,0.0,2.7495832,3.98125,1.9895312,2.9478645,South African Merlot,"[{'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}]"
