id,name,rating,name,wine_id,winery_id,winery_name,price,acidity,fizziness,intensity,sweetness,tannin,style_id,style_name,style_varietal_name
36790018,Vincent Girardin Meursault 'Les Narvaux' 2014,4,Meursault 'Les Narvaux',41114,8624,Vincent Girardin,116.85,3.3294644,,3.704531,1.7709534,,285,Burgundy Côte de Beaune White,Côte de Beaune White
103167,Domaine Henri Gouges Nuits-Saint-Georges 2005,3.9,Nuits-Saint-Georges,82974,1234,Domaine Henri Gouges,107.44,4.1372924,,2.863667,1.4938377,2.6418867,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
1797594,Château Lascombes Margaux (Grand Cru Classé) 1981,4.2,Margaux (Grand Cru Classé),80045,11272,Château Lascombes,117.01,4.1765213,,3.8395503,1.6354214,3.8371375,263,Bordeaux Margaux,Margaux
1236762,Château Nénin Pomerol 1995,4,Pomerol,82454,11481,Château Nénin,107.26,3.4873052,,4.1608624,1.6155088,3.4888737,267,Bordeaux Pomerol,Pomerol
2970957,Querciabella Maremma Toscana Mongrana 2009,3.5,Maremma Toscana Mongrana,1803736,2001,Querciabella,104.86,3.1440182,,3.2221334,1.5605601,2.9666758,292,Tuscan Red,Red
3590003,Piancornello Brunello di Montalcino 2012,4.2,Brunello di Montalcino,1295389,35855,Piancornello,108,3.916013,,3.1557047,1.5312556,3.4819517,22,Italian Brunello,Brunello
157495921,Conterno Fantino Barolo Mosconi Vigna Ped 2015,4.2,Barolo Mosconi Vigna Ped,6278561,1538,Conterno Fantino,117.5,4.5427685,,3.7042835,1.406405,4.7356887,7,Italian Barolo,Barolo
124749462,La Chablisienne Château Grenouilles Chablis Grand Cru 2016,4.3,Château Grenouilles Chablis Grand Cru,1188172,1597,La Chablisienne,115,3.9773724,,3.2087235,1.6910144,,49,Burgundy Chablis,Chablis
148636550,Château Fombrauge Saint-Émilion Grand Cru (Grand Cru Classé) 2013,3.9,Saint-Émilion Grand Cru (Grand Cru Classé),5052806,193633,Château Fombrauge,105.33,3.3798113,,4.2487082,1.567222,3.513016,266,Bordeaux Saint-Émilion,Saint-Émilion
103790,Croft Vintage Port 2003,4,Vintage Port,80040,11318,Croft,113.83,,,,,,400,Vintage Port,Vintage Port
1183878,M. Chapoutier Hermitage Monier de la Sizeranne 2001,4.2,Hermitage Monier de la Sizeranne,20648,7829,M. Chapoutier,104.75,3.490615,,4.546515,1.7124722,3.9179132,298,Northern Rhône Hermitage,Hermitage
10479335,Château Coutet Sauternes Barsac (Premier Grand Cru Classé) 2000,4.2,Sauternes Barsac (Premier Grand Cru Classé),2677769,11224,Château Coutet,101.75,4.3589635,,4.7436934,4.882453,,195,Bordeaux Sauternes,Sauternes
10538067,Larmandier-Bernier Terre de Vertus Champagne Premier Cru 2012,4.2,Terre de Vertus Champagne Premier Cru,1171988,3188,Larmandier-Bernier,106.67,4.546009,4.467007,3.9607158,,,50,French Champagne,Champagne
13043786,Philipponnat Blanc de Noirs Brut Champagne 2011,4.1,Blanc de Noirs Brut Champagne,2491447,1813,Philipponnat,107.83,4.541569,4.496322,4.183117,,,50,French Champagne,Champagne
1757386,Château de Ferrand Saint-Émilion Grand Cru (Grand Cru Classé) 2012,4.1,Saint-Émilion Grand Cru (Grand Cru Classé),16566,5871,Château de Ferrand,118.55,3.4719255,,4.268654,1.5072163,3.6731377,266,Bordeaux Saint-Émilion,Saint-Émilion
28850036,Luigi Baudana Barolo 2013,4,Barolo,88554,5607,Luigi Baudana,106.37,4.6966248,,3.830184,1.4645389,4.442615,7,Italian Barolo,Barolo
1750794,Château Climens Barsac (Premier Grand Cru Classé) 1996,4.2,Barsac (Premier Grand Cru Classé),16786,1425,Château Climens,105.7,4.390078,,4.698263,4.906032,,195,Bordeaux Sauternes,Sauternes
1348458,Château Langoa Barton Saint-Julien (Grand Cru Classé) 2008,4,Saint-Julien (Grand Cru Classé),1166785,7952,Château Langoa Barton,115,4.265003,,3.812243,1.6339391,3.960699,265,Bordeaux Saint-Julien,Saint-Julien
152252678,David Duband Vosne-Romanée 2017,4.3,Vosne-Romanée,1101324,2983,David Duband,111.5,3.9776814,,2.678931,1.5259311,2.4941032,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
148320576,Sordo Gabutti Barolo 2014,3.8,Gabutti Barolo,3757266,16084,Sordo,110,4.61575,,3.8360167,1.4478472,4.3904233,7,Italian Barolo,Barolo
155707507,Martinet Priorat Cami Pesseroles 2017,4.4,Priorat Cami Pesseroles,1219509,2389,Martinet,116.6,3.5038743,,4.7030425,1.86,3.336182,171,Spanish Priorat Red,Priorat Red
151640825,Domaine Marc Morey & Fils Chassagne-Montrachet Blanc 2017,4.3,Chassagne-Montrachet Blanc,1229625,13281,Domaine Marc Morey & Fils,118,3.1642392,,3.5812562,1.4519829,,285,Burgundy Côte de Beaune White,Côte de Beaune White
152113520,René Bouvier Monopole Marsannay 'Le Clos' 2016,3.8,Monopole Marsannay 'Le Clos',779864,3394,René Bouvier,116.33,3.371671,,3.7825272,1.4411412,,24,Burgundy White,White
156105621,Joseph Phelps Freestone Vineyards Chardonnay 2018,4.2,Freestone Vineyards Chardonnay,1386449,1296,Joseph Phelps,116.33,3.2960384,,4.722178,2.711971,,55,Californian Chardonnay,Chardonnay
153306268,Yves Cuilleron Côte-Rôtie Bonnivières (Lieu-Dit) 2015,4.2,Côte-Rôtie Bonnivières (Lieu-Dit),5583269,2226,Yves Cuilleron,102.99,4.084226,,4.1940584,2.211548,4.5101256,70,Northern Rhône Côte-Rotie,Côte-Rotie
143375275,Domaine Duclaux Côte-Rôtie Maison Rouge 2016,4.4,Côte-Rôtie Maison Rouge,18160,4298,Domaine Duclaux,103.15,3.8026621,,4.0850215,1.5229436,4.080346,70,Northern Rhône Côte-Rotie,Côte-Rotie
8799025,Domaine Zind Humbrecht Pinot Gris Alsace Clos Jebsal Vendange Tardive 2010,4.2,Pinot Gris Alsace Clos Jebsal Vendange Tardive,82279,11474,Domaine Zind Humbrecht,112.82,2.6904235,,3.1019056,3.076766,,143,Alsace Pinot Gris,Pinot Gris
7793017,Tenuta CastelGiocondo Lamaione Toscana 2012,4.4,Lamaione Toscana,1098915,175980,Tenuta CastelGiocondo,109,3.1078258,,3.3901885,1.7433647,2.9439085,292,Tuscan Red,Red
2800571,Château La Serre Saint-Émilion Grand Cru (Grand Cru Classé) 2010,4.3,Saint-Émilion Grand Cru (Grand Cru Classé),1205678,4561,Château La Serre,118.78,3.3128698,,4.1081877,1.6635662,3.4079998,266,Bordeaux Saint-Émilion,Saint-Émilion
755015,Dow's Vintage Port 1985,4.4,Vintage Port,80415,11337,Dow's,109.35,,,,,,400,Vintage Port,Vintage Port
3031963,Château Labégorce Margaux 1982,4.4,Margaux,91020,2889,Château Labégorce,107.26,4.214984,,3.8609006,1.4498181,3.8909755,263,Bordeaux Margaux,Margaux
1533305,Château de Sales Pomerol 1976,4.2,Pomerol,97829,2106,Château de Sales,107.26,3.3818285,,4.2629547,1.5362104,3.4433074,267,Bordeaux Pomerol,Pomerol
4614778,Castello di Neive Barbaresco Riserva Santo Stefano 2013,4.3,Barbaresco Riserva Santo Stefano,85171,2873,Castello di Neive,100.73,4.6041226,,3.7794557,1.6438608,4.002208,5,Italian Barbaresco,Barbaresco
121888838,Château Clinet Pomerol 2016,4.2,Pomerol,95444,1264,Château Clinet,105.1,3.4263387,,4.246827,1.6998317,3.5203242,267,Bordeaux Pomerol,Pomerol
11896637,Señorío de San Vicente San Vicente Rioja 2014,4.3,San Vicente Rioja,1173140,59455,Señorío de San Vicente,109,3.723138,,3.906211,1.8658305,3.8668382,190,Spanish Rioja Red,Rioja Red
151735758,David Duband Vosne-Romanée 2016,4.1,Vosne-Romanée,1101324,2983,David Duband,112.67,3.9776814,,2.678931,1.5259311,2.4941032,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
8464589,L'Aventure Optimus Estate Proprietary Red 2014,4.3,Optimus Estate Proprietary Red,89193,1475,L'Aventure,103,3.763691,,4.8000817,1.6503408,3.4977956,174,Californian Red Blend,Red Blend
143178477,Jonata Todos 2016,4,Todos,1721625,17417,Jonata,115,3.9028835,,4.833187,1.6045911,3.9591873,17,Californian Bordeaux Blend,Bordeaux Blend
2800571,Château La Serre Saint-Émilion Grand Cru (Grand Cru Classé) 2010,4.3,Saint-Émilion Grand Cru (Grand Cru Classé),1205678,4561,Château La Serre,118.78,3.3128698,,4.1081877,1.6635662,3.4079998,266,Bordeaux Saint-Émilion,Saint-Émilion
154807269,Billaud-Simon Chablis Grand Cru 'Bougros' 2015,4,Chablis Grand Cru 'Bougros',5645180,2024,Billaud-Simon,115,3.9186888,,3,1.1532787,,49,Burgundy Chablis,Chablis
1533305,Château de Sales Pomerol 1976,4.2,Pomerol,97829,2106,Château de Sales,107.26,3.3818285,,4.2629547,1.5362104,3.4433074,267,Bordeaux Pomerol,Pomerol
12148106,Château Vray Croix de Gay Pomerol 2014,3.9,Pomerol,1112303,4490,Château Vray Croix de Gay,115.67,3.3678656,,4.277291,1.8565681,3.3080294,267,Bordeaux Pomerol,Pomerol
5381534,Familia Torres Mas La Plana Cabernet Sauvignon 2012,4.2,Mas La Plana Cabernet Sauvignon,1161798,6812,Familia Torres,109,3.4605513,,4.7433534,1.6908119,3.5759661,39,Spanish Cabernet Sauvignon,Cabernet Sauvignon
144732417,Domaine de la Janasse Châteauneuf-du-Pape Chaupin 2016,4.2,Châteauneuf-du-Pape Chaupin,75854,1388,Domaine de la Janasse,110.56,3.086166,,4.671,2.0043676,2.9571884,301,Southern Rhône Châteauneuf-du-Pape Red,Châteauneuf-du-Pape Red
143837472,Contino Viña del Olivo 2016,4.3,Viña del Olivo,1126750,29564,Contino,110,3.8303864,,3.8119752,1.9240286,3.9521832,190,Spanish Rioja Red,Rioja Red
1264846,Château Raymond-Lafon Sauternes 2005,4.2,Sauternes,100535,1746,Château Raymond-Lafon,105.16,4.3679795,,4.7007875,4.913115,,195,Bordeaux Sauternes,Sauternes
5596577,Château Léoville Las Cases Clos du Marquis Saint-Julien 2014,4.2,Clos du Marquis Saint-Julien,1152438,11455,Château Léoville Las Cases,101.17,4.1710286,,3.816808,1.6639098,3.8365622,265,Bordeaux Saint-Julien,Saint-Julien
144382866,Badenhorst Red Blend 2016,4,Red Blend,1174276,20682,Badenhorst,108,,,,,,,,
1443093,Château Dassault Saint-Émilion Grand Cru (Grand Cru Classé) 1995,4.2,Saint-Émilion Grand Cru (Grand Cru Classé),89624,4043,Château Dassault,112.14,3.3994465,,4.338653,1.6091686,3.62528,266,Bordeaux Saint-Émilion,Saint-Émilion
148839711,Domaine Georges Vernay Les Terrasses de L'Empire Condrieu 2016,4.3,Les Terrasses de L'Empire Condrieu,1173323,2915,Domaine Georges Vernay,106.58,2.4443762,,4.1468363,2.0955887,,295,Northern Rhône Condrieu,Condrieu
1581793,Vouette et Sorbée Blanc d'Argile Extra Brut Champagne,4.2,Blanc d'Argile Extra Brut Champagne,1201818,28085,Vouette et Sorbée,109.43,4.7564406,4.616029,4.3128324,,,50,French Champagne,Champagne
150515069,Yarra Yering Underhill Shiraz 2017,4.1,Underhill Shiraz,1184388,2012,Yarra Yering,119.18,3.1191113,,4.509281,2.105476,3.1626928,226,Australian Shiraz,Shiraz
14282658,Château Saint-Pierre Saint-Julien (Grand Cru Classé) 2014,4,Saint-Julien (Grand Cru Classé),1181214,42780,Château Saint-Pierre,119.92,4.2096844,,3.9199483,1.6420776,3.8929245,265,Bordeaux Saint-Julien,Saint-Julien
20154171,Château Feytit-Clinet Pomerol 2014,4.2,Pomerol,1111525,3549,Château Feytit-Clinet,107.17,3.4394634,,4.03957,1.5339952,3.4785526,267,Bordeaux Pomerol,Pomerol
23701743,Tardieu-Laurent Hermitage Blanc 2014,3.8,Hermitage Blanc,77510,11084,Tardieu-Laurent,101.54,,,,,,,,
1852295,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 2012,4.2,Saint-Julien (Grand Cru Classé),79265,11188,Château Gruaud Larose,105,4.1652217,,3.7872212,1.6309379,3.8661606,265,Bordeaux Saint-Julien,Saint-Julien
11149041,Clos l'Eglise Pomerol 2014,4,Pomerol,1099237,1641,Clos l'Eglise,112.94,3.401473,,4.271869,1.734845,3.5057724,267,Bordeaux Pomerol,Pomerol
29603201,Château Léoville Las Cases Clos du Marquis Saint-Julien 2015,4.3,Clos du Marquis Saint-Julien,1152438,11455,Château Léoville Las Cases,112.67,4.1710286,,3.816808,1.6639098,3.8365622,265,Bordeaux Saint-Julien,Saint-Julien
150515069,Yarra Yering Underhill Shiraz 2017,4.1,Underhill Shiraz,1184388,2012,Yarra Yering,119.18,3.1191113,,4.509281,2.105476,3.1626928,226,Australian Shiraz,Shiraz
1852295,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 2012,4.2,Saint-Julien (Grand Cru Classé),79265,11188,Château Gruaud Larose,105,4.1652217,,3.7872212,1.6309379,3.8661606,265,Bordeaux Saint-Julien,Saint-Julien
132811802,Cloudy Bay Te Wahi Pinot Noir 2016,4.2,Te Wahi Pinot Noir,1419566,1675,Cloudy Bay,104.88,3.850231,,2.4335988,1.7226338,2.278711,162,New Zealand Pinot Noir,Pinot Noir
2584071,Condado de Haza Alenza Ribera del Duero Gran Reserva 2009,4.3,Alenza Ribera del Duero Gran Reserva,1217235,2059,Condado de Haza,104.2,3.7740698,,3.9295468,1.7194234,3.6257963,180,Spanish Ribera Del Duero Red,Ribera Del Duero Red
3117364,Ruinart Millesimé Brut Champagne 2011,4.4,Millesimé Brut Champagne,1267547,2471,Ruinart,111.21,4.415988,4.2793856,3.7906547,,,50,French Champagne,Champagne
1353883,Domaine de Terrebrune Terroir du Trias Bandol Rouge 2006,4,Terroir du Trias Bandol Rouge,1169036,241237,Domaine de Terrebrune,107.17,,,,,,,,
11543679,Bollinger La Grande Année Rosé Brut Champagne 2005,4.4,La Grande Année Rosé Brut Champagne,1840114,7747,Bollinger,109.65,4.560572,4.413677,4.070994,,,50,French Champagne,Champagne
1632605,Château Giscours Château Giscours (Grand Cru Classé) 2010,4.3,Château Giscours (Grand Cru Classé),13689,4293,Château Giscours,114.21,4.185628,,3.7984343,1.5797113,3.8411813,263,Bordeaux Margaux,Margaux
11149041,Clos l'Eglise Pomerol 2014,4,Pomerol,1099237,1641,Clos l'Eglise,112.94,3.401473,,4.271869,1.734845,3.5057724,267,Bordeaux Pomerol,Pomerol
150288741,Casa Ferreirinha Quinta da Leda Douro 2017,4.4,Quinta da Leda Douro,75978,37575,Casa Ferreirinha,100.5,3.034592,,4.544595,1.8215775,3.5605462,81,Portuguese Douro Red,Douro Red
2738800,Tardieu-Laurent Hermitage Rouge 2011,4.2,Hermitage Rouge,77524,11084,Tardieu-Laurent,107.17,3.545571,,4.4714236,1.5863533,3.9469597,298,Northern Rhône Hermitage,Hermitage
44111671,Shafer Red Shoulder Ranch Chardonnay 2015,4.3,Red Shoulder Ranch Chardonnay,5273,1320,Shafer,119,2.913778,,4.734456,2.3526206,,291,Napa Valley Chardonnay,Chardonnay
3022162,Château La Tour du Pin Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2006,4,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),1604285,55552,Château La Tour du Pin,101.75,3.3630729,,4.1601615,1.6055932,3.5451882,266,Bordeaux Saint-Émilion,Saint-Émilion
1375064,Château Haut-Marbuzet Saint-Estèphe 2009,4.3,Saint-Estèphe,68514,1808,Château Haut-Marbuzet,116.92,4.223147,,4.2559414,1.603276,4.2143545,276,Bordeaux Saint-Estèphe,Saint-Estèphe
1357783,Château Haut-Marbuzet Saint-Estèphe 2010,4.2,Saint-Estèphe,68514,1808,Château Haut-Marbuzet,113.25,4.223147,,4.2559414,1.603276,4.2143545,276,Bordeaux Saint-Estèphe,Saint-Estèphe
106772422,Louis Latour Meursault-Blagny Premier Cru Château de Blagny 2016,4.1,Meursault-Blagny Premier Cru Château de Blagny,7316,1392,Louis Latour,116.25,3.2355084,,3.754377,1.5153565,,285,Burgundy Côte de Beaune White,Côte de Beaune White
2779003,Marchesi di Barolo Sarmassa Barolo 2012,4.2,Sarmassa Barolo,39374,1799,Marchesi di Barolo,109.5,4.676353,,3.8974586,1.6889292,4.4292984,7,Italian Barolo,Barolo
2345763,Muga Prado Enea Gran Reserva 2011,4.3,Prado Enea Gran Reserva,1126125,1467,Muga,105.33,3.8036268,,3.89119,1.6884755,3.7959857,190,Spanish Rioja Red,Rioja Red
144942232,Domaine Les Pallières Gigondas Les Racines 2015,4,Gigondas Les Racines,77720,202575,Domaine Les Pallières,103.27,3.4620404,,3.9392345,1.5547764,3.2595825,212,Southern Rhône Red,Red
92892144,Grgich Hills Merlot 2016,3.8,Merlot,1704526,316,Grgich Hills,111,1.9136406,,3.9852092,1.9087845,2.2162802,111,Californian Merlot,Merlot
86899736,Château La Lagune Haut-Médoc (Grand Cru Classé) 2016,4.1,Haut-Médoc (Grand Cru Classé),73478,1506,Château La Lagune,104.75,4.1864896,,4.152683,1.6260238,4.1660385,262,Bordeaux Médoc,Médoc
11620210,Billecart-Salmon Vintage Champagne 2007,4.1,Vintage Champagne,1319243,1518,Billecart-Salmon,112.67,4.5174103,4.434587,3.9855602,,,50,French Champagne,Champagne
152883355,David Duband Gevrey-Chambertin 2017,4.1,Gevrey-Chambertin,1491557,2983,David Duband,101.17,3.97167,,2.851023,1.8709307,2.498066,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
3928967,Château La Tour du Pin Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2007,4.2,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),1604285,55552,Château La Tour du Pin,101.17,3.3630729,,4.1601615,1.6055932,3.5451882,266,Bordeaux Saint-Émilion,Saint-Émilion
152883355,David Duband Gevrey-Chambertin 2017,4.1,Gevrey-Chambertin,1491557,2983,David Duband,101.17,3.97167,,2.851023,1.8709307,2.498066,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
144942232,Domaine Les Pallières Gigondas Les Racines 2015,4,Gigondas Les Racines,77720,202575,Domaine Les Pallières,103.27,3.4620404,,3.9392345,1.5547764,3.2595825,212,Southern Rhône Red,Red
86899736,Château La Lagune Haut-Médoc (Grand Cru Classé) 2016,4.1,Haut-Médoc (Grand Cru Classé),73478,1506,Château La Lagune,104.75,4.1864896,,4.152683,1.6260238,4.1660385,262,Bordeaux Médoc,Médoc
11620210,Billecart-Salmon Vintage Champagne 2007,4.1,Vintage Champagne,1319243,1518,Billecart-Salmon,112.67,4.5174103,4.434587,3.9855602,,,50,French Champagne,Champagne
141108755,Domaine Drouhin Lauréne Pinot Noir 2016,4.4,Lauréne Pinot Noir,1744346,1484,Domaine Drouhin,111.5,3.822306,,2.336878,1.534019,2.2041156,163,Oregon Pinot Noir,Pinot Noir
150276912,Penfolds Bin 389 Cabernet - Shiraz 2017,4.3,Bin 389 Cabernet - Shiraz,24056,1305,Penfolds,111.21,3.0154371,,4.796502,1.7509931,3.184981,42,Australian Cabernet - Shiraz,Cabernet - Shiraz
3928967,Château La Tour du Pin Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2007,4.2,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),1604285,55552,Château La Tour du Pin,101.17,3.3630729,,4.1601615,1.6055932,3.5451882,266,Bordeaux Saint-Émilion,Saint-Émilion
152023497,A.F. Gros Vosne-Romanee 'Aux Réas' 2017,4.2,Vosne-Romanee 'Aux Réas',1447844,2038,A.F. Gros,118,4.107953,,2.7707636,1.7437191,2.5275545,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
2345763,Muga Prado Enea Gran Reserva 2011,4.3,Prado Enea Gran Reserva,1126125,1467,Muga,105.33,3.8036268,,3.89119,1.6884755,3.7959857,190,Spanish Rioja Red,Rioja Red
150840961,Hubert Lamy Le Concis du Champs Chassagne-Montrachet 2015,4.1,Le Concis du Champs Chassagne-Montrachet,2755331,1967,Hubert Lamy,111,3.3979692,,3.7602901,1.383157,,285,Burgundy Côte de Beaune White,Côte de Beaune White
92892144,Grgich Hills Merlot 2016,3.8,Merlot,1704526,316,Grgich Hills,111,1.9136406,,3.9852092,1.9087845,2.2162802,111,Californian Merlot,Merlot
6544394,Louis Roederer Rosé Brut Champagne (Vintage) 2014,4.3,Rosé Brut Champagne (Vintage),74299,1235,Louis Roederer,104.52,4.4342766,4.343495,3.8486216,,,50,French Champagne,Champagne
158860110,Domaine Saint Préfert Châteauneuf-du-Pape Blanc 2018,4.1,Châteauneuf-du-Pape Blanc,1968368,3697,Domaine Saint Préfert,101.67,3.2638595,,3.6065311,1.4227656,,214,Southern Rhône White,White
150580702,Château Calon-Ségur Marquis de Calon Saint-Estèphe 2017,4,Marquis de Calon Saint-Estèphe,83520,6776,Château Calon-Ségur,120,4.2293525,,4.2808037,1.7564294,4.32143,276,Bordeaux Saint-Estèphe,Saint-Estèphe
156441215,Salvioni Rosso di Montalcino 2018,4.3,Rosso di Montalcino,77459,11082,Salvioni,100.73,3.3006258,,3.0164287,1.5619818,3.0781271,292,Tuscan Red,Red
26915766,Ca' del Bosco Chardonnay 2015,4.4,Chardonnay,1743740,7985,Ca' del Bosco,109.59,3.2489057,,3.810183,2.5037951,,131,Northern Italy White,White
86048106,Marqués de Murrieta Dalmau Rioja 2016,4.4,Dalmau Rioja,1324170,1864,Marqués de Murrieta,107.9,3.8035834,,4.015766,1.7925364,3.901007,190,Spanish Rioja Red,Rioja Red
156544159,François Mikulski Meursault 2018,4,Meursault,1136076,13638,François Mikulski,105.16,3.355963,,3.7491446,1.5014557,,285,Burgundy Côte de Beaune White,Côte de Beaune White
25685592,Veyder-Malberg Weitenberg Grüner Veltliner 2014,4,Weitenberg Grüner Veltliner,2895026,80215,Veyder-Malberg,107.5,3.8624492,,2.4317203,1.6592128,,93,Austrian Grüner Veltliner,Grüner Veltliner
14601337,Bodega Contador (Benjamín Romeo) La Cueva del Contador Rioja 2015,4.4,La Cueva del Contador Rioja,98835,2148,Bodega Contador (Benjamín Romeo),100.89,3.7746408,,3.86669,1.8613917,3.8393102,190,Spanish Rioja Red,Rioja Red
53763337,Louis Latour Nuits-Saint-Georges 1er Cru Les Damodes 2014,4,Nuits-Saint-Georges 1er Cru Les Damodes,1382392,1392,Louis Latour,119.92,4.437808,,2.7210097,1.3918718,2.6909606,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
11543679,Bollinger La Grande Année Rosé Brut Champagne 2005,4.4,La Grande Année Rosé Brut Champagne,1840114,7747,Bollinger,109.65,4.560572,4.413677,4.070994,,,50,French Champagne,Champagne
44111671,Shafer Red Shoulder Ranch Chardonnay 2015,4.3,Red Shoulder Ranch Chardonnay,5273,1320,Shafer,119,2.913778,,4.734456,2.3526206,,291,Napa Valley Chardonnay,Chardonnay
150288741,Casa Ferreirinha Quinta da Leda Douro 2017,4.4,Quinta da Leda Douro,75978,37575,Casa Ferreirinha,100.5,3.034592,,4.544595,1.8215775,3.5605462,81,Portuguese Douro Red,Douro Red
132811802,Cloudy Bay Te Wahi Pinot Noir 2016,4.2,Te Wahi Pinot Noir,1419566,1675,Cloudy Bay,104.88,3.850231,,2.4335988,1.7226338,2.278711,162,New Zealand Pinot Noir,Pinot Noir
3022162,Château La Tour du Pin Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2006,4,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),1604285,55552,Château La Tour du Pin,101.75,3.3630729,,4.1601615,1.6055932,3.5451882,266,Bordeaux Saint-Émilion,Saint-Émilion
131139373,Château Léoville Las Cases Clos du Marquis Saint-Julien 2016,4.2,Clos du Marquis Saint-Julien,1152438,11455,Château Léoville Las Cases,103.15,4.1710286,,3.816808,1.6639098,3.8365622,265,Bordeaux Saint-Julien,Saint-Julien
1757356,Château Branaire-Ducru Saint-Julien (Grand Cru Classé) 2012,4,Saint-Julien (Grand Cru Classé),1172272,10244,Château Branaire-Ducru,108.47,4.205158,,3.8053534,1.627886,3.9386387,265,Bordeaux Saint-Julien,Saint-Julien
145147437,Château Malartic-Lagravière Pessac-Léognan (Grand Cru Classé de Graves) 2016,4.1,Pessac-Léognan (Grand Cru Classé de Graves),1143938,1838,Château Malartic-Lagravière,116.92,4.2410445,,4.2251945,1.6808836,4.352433,261,Bordeaux Pessac-Léognan,Pessac-Léognan
36919466,Dominio do Bibei Ribeira Sacra Lacima 2015,4.2,Ribeira Sacra Lacima,1151536,15713,Dominio do Bibei,110.4,3.341027,,3.435074,1.5583086,2.9629102,176,Spanish Red,Red
91197386,San Marzano 62 Anniversario Primitivo di Manduria Riserva 2016,4.4,62 Anniversario Primitivo di Manduria Riserva,2017637,55648,San Marzano,111.21,1.7355962,,4.079339,3.108596,2.132475,248,Southern Italy Primitivo,Primitivo
17628007,Ornellaia Le Serre Nuove 2015,4.3,Le Serre Nuove,22448,7941,Ornellaia,119,3.4678066,,3.8946939,1.6385893,3.8878772,9,Italian Bolgheri,Bolgheri
2187481,Il Marroneto Brunello di Montalcino 2012,4.3,Brunello di Montalcino,1167071,5103,Il Marroneto,109.27,3.8957274,,3.1047637,1.651877,3.5825655,22,Italian Brunello,Brunello
86203319,Pintia Toro 2016,4.4,Toro,77172,1740,Pintia,105.33,2.682402,,4.3412347,1.7691996,3.3273158,233,Spanish Toro Red,Toro Red
2320038,Trimbach Riesling Alsace Cuvée Frédéric Emile 2011,3.9,Riesling Alsace Cuvée Frédéric Emile,63804,1183,Trimbach,111.5,4.4609385,,3.0709815,2.3061812,,181,Alsace Riesling,Riesling
144732417,Domaine de la Janasse Châteauneuf-du-Pape Chaupin 2016,4.2,Châteauneuf-du-Pape Chaupin,75854,1388,Domaine de la Janasse,110.56,3.086166,,4.671,2.0043676,2.9571884,301,Southern Rhône Châteauneuf-du-Pape Red,Châteauneuf-du-Pape Red
20000945,Château d'Issan Margaux (Grand Cru Classé) 2015,4.3,Margaux (Grand Cru Classé),1168278,5116,Château d'Issan,109.35,4.227692,,3.7705958,1.5217005,3.8634665,263,Bordeaux Margaux,Margaux
2245755,Château Raymond-Lafon Sauternes 2006,4,Sauternes,100535,1746,Château Raymond-Lafon,107.34,4.3679795,,4.7007875,4.913115,,195,Bordeaux Sauternes,Sauternes
146746609,Tantalus Écluse Reserve 2015,4.1,Écluse Reserve,3740699,204878,Tantalus,100.12,3.8161829,,3.7798924,1.7176343,3.7364516,37,New Zealand Cabernet Sauvignon,Cabernet Sauvignon
7882017,Albert Mann Riesling 2013,3.9,Riesling,1164765,2019,Albert Mann,119.26,4.4880185,,2.945109,2.0477548,,181,Alsace Riesling,Riesling
23725022,Bénédicte et Stéphane Tissot Vin Jaune en Spois 2012,4,Vin Jaune en Spois,1245585,30844,Bénédicte et Stéphane Tissot,103.15,3.3092644,,4.8522058,1.4363235,,269,Jura Vin Jaune,Vin Jaune
56225566,Conte Lorenzo Sormani Amarone della Valpolicella 2011,3.7,Amarone della Valpolicella,3122266,16357,Conte Lorenzo Sormani,110,,,,,,3,Italian Amarone,Amarone
147885759,Domaine Joseph Voillot Volnay 1er Cru 'Les Champans' 2016,3.9,Volnay 1er Cru 'Les Champans',22332,1684,Domaine Joseph Voillot,119.26,3.8490036,,2.448686,1.533253,2.0153012,284,Burgundy Côte de Beaune Red,Côte de Beaune Red
150979453,Paraduxx Postmark Rector Creek Vineyard Red 2016,4.2,Postmark Rector Creek Vineyard Red,1128409,536,Paraduxx,108.95,3.9197464,,4.884338,1.446845,3.5655208,174,Californian Red Blend,Red Blend
153419764,Peter Zemmer Pinot Grigio Riserva Giatl 2015,3.9,Pinot Grigio Riserva Giatl,5546719,5404,Peter Zemmer,115,3.0134547,,3.33987,1.8473766,,149,Northern Italy Pinot Grigio,Pinot Grigio
